"2019-09-08 10:54:05 [main] INFO  i.s.WorkshopEntitiesServiceAbstractIT - Starting WorkshopEntitiesServiceAbstractIT on XAOMI-AIR with PID 12280 (started by Sersus in C:\Users\Sersus\IdeaProjects\WORKSHOP\internalREST)
""2019-09-08 12:30:27 [main] INFO  i.s.WorkshopEntitiesServiceAbstractIT - Started WorkshopEntitiesServiceAbstractIT in 17.418 seconds (JVM running for 20.572)
""2019-09-08 12:30:27 [main] INFO  i.dao.WorkshopEntitiesDaoAbstract - Department has been persisted.
""2019-09-08 12:30:27 [main] INFO  i.dao.WorkshopEntitiesDaoAbstract - Authentication=admin@workshop.pro is found
""2019-09-08 12:30:27 [main] INFO  i.dao.WorkshopEntitiesDaoAbstract - Employee has been persisted.
""2019-09-08 12:30:44 [main] INFO  i.dao.WorkshopEntitiesDaoAbstract - Authentication=admin@workshop.pro is found
""2019-09-08 12:30:44 [main] INFO  i.dao.WorkshopEntitiesDaoAbstract - Position has been persisted.
""2019-09-08 12:34:08 [main] INFO  i.s.WorkshopEntitiesServiceAbstractIT - Starting WorkshopEntitiesServiceAbstractIT on XAOMI-AIR with PID 20192 (started by Sersus in C:\Users\Sersus\IdeaProjects\WORKSHOP\internalREST)
""2019-09-08 12:34:08 [main] INFO  i.s.WorkshopEntitiesServiceAbstractIT - No active profile set, falling back to default profiles: default
""2019-09-08 12:34:17 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[default-update-timestamps-region] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 12:34:17 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[default-query-results-region] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 12:34:17 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.Position] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 12:34:17 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.Position.employees] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 12:34:17 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.WorkshopGrantedAuthority] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 12:34:17 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.User.orders] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 12:34:17 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.Task.classifiers] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 12:34:17 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.Phone] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 12:34:17 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.Employee.phones] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 12:34:17 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.Task] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 12:34:17 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.Department.positions] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 12:34:17 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.Order.tasks] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 12:34:17 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.User] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 12:34:17 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.Department] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 12:34:17 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.Order] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 12:34:17 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.User.phones] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 12:34:17 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.User.grantedAuthorities] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 12:34:17 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.Classifier] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 12:34:17 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.Employee] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 12:34:21 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration$JpaWebMvcConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
""2019-09-08 12:34:25 [main] INFO  i.s.WorkshopEntitiesServiceAbstractIT - Started WorkshopEntitiesServiceAbstractIT in 17.475 seconds (JVM running for 20.857)
""2019-09-08 12:34:25 [main] INFO  i.dao.WorkshopEntitiesDaoAbstract - Department has been persisted.
""2019-09-08 12:34:26 [main] INFO  i.dao.WorkshopEntitiesDaoAbstract - Authentication=admin@workshop.pro is found
""2019-09-08 12:34:26 [main] INFO  i.dao.WorkshopEntitiesDaoAbstract - Employee has been persisted.
""2019-09-08 12:34:28 [main] INFO  i.dao.WorkshopEntitiesDaoAbstract - Authentication=admin@workshop.pro is found
""2019-09-08 12:34:28 [main] INFO  i.dao.WorkshopEntitiesDaoAbstract - Position has been persisted.
""2019-09-08 12:34:34 [main] ERROR o.h.i.ExceptionMapperStandardImpl - HHH000346: Error during managed flush [Validation failed for classes [internal.entities.Position] during persist time for groups [javax.validation.groups.Default, ]
List of constraint violations:[
	ConstraintViolationImpl{interpolatedMessage='Поле должно быть заполнено!', propertyPath=department, rootBeanClass=class internal.entities.Position, messageTemplate='{validation.notNull}'}
	ConstraintViolationImpl{interpolatedMessage='Поле должно быть заполнено!', propertyPath=name, rootBeanClass=class internal.entities.Position, messageTemplate='{validation.notBlank}'}
]]
""2019-09-08 12:36:18 [main] INFO  i.s.WorkshopEntitiesServiceAbstractIT - Starting WorkshopEntitiesServiceAbstractIT on XAOMI-AIR with PID 13956 (started by Sersus in C:\Users\Sersus\IdeaProjects\WORKSHOP\internalREST)
""2019-09-08 12:36:18 [main] INFO  i.s.WorkshopEntitiesServiceAbstractIT - No active profile set, falling back to default profiles: default
""2019-09-08 12:36:27 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[default-update-timestamps-region] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 12:36:27 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[default-query-results-region] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 12:36:27 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.Order.tasks] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 12:36:27 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.Department] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 12:36:27 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.WorkshopGrantedAuthority] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
